"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ETPNXBLP","journalArticle","2017","Kneis, D.; Petzoldt, T.; Berendonk, T.U.","An R-package to boost fitness and life expectancy of environmental models","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.06.036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021765416&doi=10.1016%2fj.envsoft.2017.06.036&partnerID=40&md5=0ca26911d0bedaee3f09ec42256f628a","Ordinary differential equations (ODE) are at the center of many environmental models. The R software is increasingly used to implement ODE-based models boosted by add-on packages providing numerical solvers. This paper introduces an R package called rodeo to facilitate the implementation of ODE-based models. It addresses a standardized model notation and documentation as well as the automatic generation of efficient, solver-compliant Fortran or R source code. The package has the potential to make a multitude of environmental models, more comprehensible, reusable, and exchangeable. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:10","2018-01-19 22:35:10","","123-127","","","96","","","","","","","","","","English","","","","","","","","","","","equation; software; environmental modeling; standardization; Environmental model; numerical model; Automatic Generation; Automatic programming; Code Generation; Differential equations; FORTRAN (programming language); Life expectancies; matrix; numerical method; Numerical solvers; Ordinary differential equation (ODE); Ordinary differential equations; rodeo; Standardized models; stoichiometry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8HY84JZA","journalArticle","2017","Wi, S.; Ray, P.; Demaria, E.M.C.; Steinschneider, S.; Brown, C.","A user-friendly software package for VIC hydrologic model development","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030482023&doi=10.1016%2fj.envsoft.2017.09.006&partnerID=40&md5=580ba92da68c751308f100346db2b279","The Variable Infiltration Capacity (VIC) hydrologic and river routing model simulates the water and energy fluxes that occur near the land surface and provides useful information regarding the quantity and timing of available water within a watershed system. However, despite its popularity, wider adoption is hampered by the considerable effort required to prepare model inputs and calibrate the model parameters. This study presents a user-friendly software package, named VIC-Automated Setup Toolkit (VIC-ASSIST), accessible through an intuitive MATLAB graphical user interface. VIC-ASSIST enables users to navigate the model building process through prompts and automation, with the intention to promote the use of the model for practical, educational, and research purposes. The automated processes include watershed delineation, climate and geographical input set-up, model parameter calibration, sensitivity analysis, and graphical output generation. We demonstrate the package's utilities in various case studies. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:12","2018-01-19 22:35:12","","35-53","","","98","","","","","","","","","","English","","","","","","","","","","","Calibration; Sensitivity analysis; sensitivity analysis; land surface; software; hydrological modeling; Climate models; watershed; Hydrologic modeling; Variable infiltration capacities; Automated process; Automatic calibration; automation; Automation; calibration; energy flux; Graphic user interface; Graphical user interfaces; infiltration; MATLAB; Software packages; User interfaces; User-friendly-software; Water and energy fluxes; Watershed delineation; Watersheds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9CFVDZ68","journalArticle","2017","Uwizeye, A.; Gerber, P.J.; Groen, E.A.; Dolman, M.A.; Schulte, R.P.O.; de Boer, I.J.M.","Selective improvement of global datasets for the computation of locally relevant environmental indicators: A method based on global sensitivity analysis","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.06.041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021717220&doi=10.1016%2fj.envsoft.2017.06.041&partnerID=40&md5=3ab981deccf65acf8f5ff5c3e6cc1275","Several global datasets are available for environmental modelling, but information provided is hardly used for decision-making at a country-level. Here we propose a method, which relies on global sensitivity analysis, to improve local relevance of environmental indicators from global datasets. This method is tested on nitrogen use framework for two contrasted case studies: mixed dairy supply chains in Rwanda and the Netherlands. To achieve this, we evaluate how indicators computed from a global dataset diverge from same indicators computed from survey data. Second, we identify important input parameters that explain the variance of indicators. Subsequently, we fix non-important ones to their average values and substitute important ones with field data. Finally, we evaluate the effect of this substitution. This method improved relevance of nitrogen use indicators; therefore, it can be applied to any environmental modelling using global datasets to improve their relevance by prioritizing important parameters for additional data collection. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:14","2018-01-19 22:35:14","","58-67","","","96","","","","","","","","","","English","","","","","","","","","","","Decision making; Sensitivity analysis; sensitivity analysis; data set; environmental modeling; Environmental modelling; environmental indicator; decision making; Additional datum; analytical method; Average values; dairy farming; data management; Environmental indicators; Global datasets; global perspective; Global sensitivity analysis; Input parameter; Netherlands; nitrogen; Nitrogen; Nitrogen use; nutrient use; prioritization; Rwanda; Supply chains","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W4QCYUFK","journalArticle","2017","Chen, Z.; Hartmann, A.; Goldscheider, N.","A new approach to evaluate spatiotemporal dynamics of controlling parameters in distributed environmental models","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2016.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994045131&doi=10.1016%2fj.envsoft.2016.10.005&partnerID=40&md5=edd160d70f3490c7367ac51df84f0ff3","Distributed environmental models are usually high-dimensional and non-linear. To comprehensively evaluate the spatiotemporal dynamics of model controls, we propose a novel multi-step approach based on Sobol's method to evaluate parameter sensitivity as well as interactions with respect to different model outlet points, using different objective functions to assess different hydrodynamic conditions; all varying through time. This complete sensitivity analysis can be performed for prior and posterior parameter ranges. The difference between them can be used to assess the influence of parameter constraints on the results of sensitivity analyses. We applied this holistic approach to an existing distributed karst watershed model. The results demonstrated that 1) a limited number of spatially-distributed parameters control the varying flow pattern, 2) the model is nonlinear and the influential parameters are highly correlated in the model domain and 3) the spatial patterns of identified parameter sensitivity and interactions are strongly influenced by the specified parameter bounds. © 2016 Elsevier Ltd","2017","2018-01-19 22:35:16","2018-01-19 22:35:16","","1-16","","","87","","","","","","","","","","English","","","","","","","","","","","Sensitivity analysis; Water management; sensitivity analysis; environmental modeling; hydrological modeling; Environmental model; watershed; spatiotemporal analysis; Flow patterns; holistic approach; hydrodynamics; Karst flow; karst hydrology; Model evaluation; Sobol's method; Spatial distribution; Spatiotemporal parameters; Stormwater management model(SWMM); wastewater treatment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJAXQ778","journalArticle","2017","Kim, I.; Arnhold, S.; Ahn, S.; Le, Q.B.; Kim, S.J.; Park, S.J.; Koellner, T.","Land use change and ecosystem services in mountainous watersheds: Predicting the consequences of environmental policies with cellular automata and hydrological modeling","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.06.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021413278&doi=10.1016%2fj.envsoft.2017.06.018&partnerID=40&md5=bf90cba7399e59eb13989336b7326ab7","Integrated model systems that simulate land use and land cover change (LUCC) and associated changes of ecosystem services (ES) are increasingly important for supporting policies and management decisions. However, only few model frameworks exist that consider policy options as drivers of future LUCC and ES simultaneously. We present a modeling procedure that predicts policy-induced LUCC and ES through a combination of cellular automata (CA) and the Soil and Water Assessment Tool (SWAT). We employed this procedure to assess the efficiency of alternative policy instruments including direct payments and command-and-control regulations in mountain watersheds of South Korea. Our approach successfully captures spatial patterns of LUCC, hydrological processes, and the associated gains and losses in ES as well as potential negative externalities (""leakage"" effects). Our modeling procedure provides an informative and robust basis for the development of decision support systems for mountain watersheds, where water provision and regulation are of particular concern. © 2017 Elsevier Ltd.","2017","2018-01-19 22:35:18","2018-01-19 22:35:18","","","","","","","","","","","","","","","English","","","","","","","","","","","Decision support systems; Ecology; Land use; Ecosystems; Artificial intelligence; Economics; Watersheds; Cellular automata; Direct payments; Environmental protection; Integrated modeling system; Land use and land cover change; Negative externalities; NetLogo; Regulation; Soil and water assessment tool; Soil and Water assessment tools; Water supply","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TF3M78PD","journalArticle","2017","Singer, A.; Gray, S.; Sadler, A.; Schmitt Olabisi, L.; Metta, K.; Wallace, R.; Lopez, M.C.; Introne, J.; Gorman, M.; Henderson, J.","Translating community narratives into semi-quantitative models to understand the dynamics of socio-environmental crises","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025623678&doi=10.1016%2fj.envsoft.2017.07.010&partnerID=40&md5=0988b40364b8638542bbe19b50f6c6d9","Acute socio-environmental crises often expose systemic problems that are linked by failures in management, environmental, or social systems. If recovery efforts are to address these systemic problems, these issues and the concerns of those impacted by the crisis need to be clearly articulated, rationally represented, and communicated to those responsible for the recovery. Although participatory approaches to crisis recovery often use environmental modeling, explicit ways in which stakeholders’ narratives and experiences can be translated into computer-based models for scenario analysis are not readily available to modelers or decision-makers. We present an approach to translating community narratives about crisis events using a free Fuzzy Cognitive Mapping software called Mental Modeler (www.mentalmodeler.org). We applied this process to the recent water crisis in Flint, Michigan, and demonstrate how participatory modeling can give communities a way to structure their thoughts, develop recovery actions, and communicate with those in charge of crisis recovery efforts. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:20","2018-01-19 22:35:20","","46-55","","","97","","","","","","","","","","English","","","","","","","","","","","Disasters; United States; environmental modeling; Environmental model; numerical model; mapping method; stakeholder; decision making; participatory approach; Participatory approach; natural disaster; Cognitive systems; Computer aided analysis; Computer-based models; crisis management; Environmental crisis; Flint; Fuzzy cognitive mappings; Mapping; Michigan; Narrative scenarios; nature-society relations; Participatory modeling; Recovery; scenario analysis; Semiquantitative model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3J59VG73","journalArticle","2017","Elsawah, S.; Pierce, S.A.; Hamilton, S.H.; van Delden, H.; Haase, D.; Elmahdi, A.; Jakeman, A.J.","An overview of the system dynamics process for integrated modelling of socio-ecological systems: Lessons on good modelling practice from five case studies","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015848814&doi=10.1016%2fj.envsoft.2017.03.001&partnerID=40&md5=aa955361affd6ba44c23c969d70dceee","Similar to other modelling methodologies, the potential of system dynamics to contribute to system understanding and decision making depends upon the practices applied by the modeller. However lessons about many of these practices are often unreported. This paper contributes to the methodology of system dynamics modelling of socio-ecological systems by 1) examining issues modellers face during the modelling process, and 2) providing guidance on how to effectively design and implement system dynamics modelling. This is achieved through an investigation of five case studies, drawing on lessons from these experiences. This is complemented by a literature review of system dynamics applied within the context of integrated modelling and environmental DSS. The case studies cover a variety of environmental issues and system dynamics modelling methods and tools. Although we used system dynamics as the common lens from which lessons are drawn, many of these insights transcend to other integrated modelling approaches. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:23","2018-01-19 22:35:23","","127-145","","","93","","","","","","","","","","English","","","","","","","","","","","Decision making; decision support system; Decision support systems; Ecology; environmental modeling; integrated approach; Integrated modelling; System theory; decision making; assessment method; Decision supports; environmental issue; environmental monitoring; Integrated assessment; literature review; Socio-ecological systems; System Dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6KM7KTE","journalArticle","2017","Kwakkel, J.H.; Morsy, M.M.; Goodall, J.L.; Castronova, A.M.; Dash, P.; Merwade, V.; Sadler, J.M.; Rajib, M.A.; Horsburgh, J.S.; Tarboton, D.G.","Design of a metadata framework for environmental models with an example hydrologic application in HydroShare","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.02.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015357090&doi=10.1016%2fj.envsoft.2017.02.028&partnerID=40&md5=5b6dd5bb123d1479436e8c6e1fa91604","Environmental modelers rely on a variety of computational models to make predictions, test hypotheses, and address specific problems related to environmental science and natural resource management. Scientists and engineers must devote significant effort to preparing these computational models. While significant attention has been devoted to sharing and reusing environmental data, less attention has been devoted to sharing and reusing environmental models. A first step toward increasing environmental model sharing and reuse is to define a general metadata framework for models that is flexible and, therefore, applicable across the wide variety of models used by environmental modelers. This paper proposes a general approach for representing environmental model metadata that extends the Dublin Core metadata framework. The framework is implemented within the HydroShare system and applied for a hydrologic model sharing use case. This example application demonstrates how the metadata framework implemented within HydroShare can assist in model sharing, publication, reuse, and reproducibility. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:25","2018-01-19 22:35:25","","13-28","","","93","","Environmental Modelling and Software","","","","","","","","English","","","","","","","","","","","design method; environmental modeling; hydrological modeling; computer simulation; Environmental model; Computational methods; Hydrologic modeling; metadata; Metadata; Computation theory; conceptual framework; County Dublin; Dublin [County Dublin]; Dublin Core; hydrological change; Ireland; Leinster; Linked datum; Model meta datum; Natural resources management; Network function virtualization; Reproducibilities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9TK7HANI","journalArticle","2017","Shekarrizfard, M.; Faghih-Imani, A.; Tetreault, L.-F.; Yasmin, S.; Reynaud, F.; Morency, P.; Plante, C.; Drouin, L.; Smargiassi, A.; Eluru, N.; Hatzopoulou, M.","Modelling the Spatio-Temporal Distribution of Ambient Nitrogen Dioxide and Investigating the Effects of Public Transit Policies on Population Exposure","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.02.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012983015&doi=10.1016%2fj.envsoft.2017.02.007&partnerID=40&md5=8395ca185424b80993fe77d6909035f5","Estimating the future state of air quality associated with transport policies and infrastructure investments is key to the development of meaningful transportation and planning decisions. This paper describes the design of an integrated transportation and air quality modelling framework capable of simulating traffic emissions and air pollution at a refined spatio-temporal scale. For this purpose, emissions of Nitrogen Oxides (NOx) were estimated in the Greater Montreal Region at the level of individual trips and vehicles. In turn, hourly Nitrogen Dioxide (NO2) concentrations were simulated across different seasons and validated against observations. Our validation results reveal a reasonable performance of the modelling chain. The modelling system was used to evaluate the impact of an extensive regional transit improvement strategy revealing reductions in NO2concentrations across the territory by about 3.6% compared to the base case in addition to a decrease in the frequency and severity of NO2hot spots. This is associated with a reduction in total NOxemissions of 1.9% compared to the base case; some roads experienced reductions by more than half. Finally, a methodology for assessing individuals’ daily exposure is developed (by tracking activity locations and trajectories) and we observed a reduction of 20.8% in daily exposures compared to the base case. The large difference between reductions in the mean NO2concentration across the study domain and the mean NO2exposure across the sample population results from the fact that NO2concentrations dropped largely in the areas which attract the most individuals. This exercise illustrates that evaluating the air quality impacts of transportation scenarios by solely quantifying reductions in air pollution concentrations across the study domain would lead to an underestimation of the potential health gains. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:27","2018-01-19 22:35:27","","186-198","","","91","","","","","","","","","","English","","","","","","","","","","","software; environmental modeling; Air pollution; atmospheric pollution; Pollution; concentration (composition); air quality; Air quality; CALMET; Calpuff; Canada; Crashworthiness; dispersion; Dispersion Modelling; Investments; Montreal; nitrogen dioxide; Nitrogen dioxides; Nitrogen oxides; policy approach; Policy scenario; pollution exposure; Public transit; public transport; Quebec [Canada]; Reduction; spatial distribution; temporal distribution; traffic emission; Traffic emissions; Transportation; transportation policy; Urban transportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2FG35JBI","journalArticle","2017","Belete, G.F.; Voinov, A.; Laniak, G.F.","An overview of the model integration process: From pre-integration assessment to testing","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2016.10.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994682662&doi=10.1016%2fj.envsoft.2016.10.013&partnerID=40&md5=63eef9fed36a7016ccc866fbc37d7c01","Integration of models requires linking models which can be developed using different tools, methodologies, and assumptions. We performed a literature review with the aim of improving our understanding of model integration process, and also presenting better strategies for building integrated modeling systems. We identified five different phases to characterize integration process: pre-integration assessment, preparation of models for integration, orchestration of models during simulation, data interoperability, and testing. Commonly, there is little reuse of existing frameworks beyond the development teams and not much sharing of science components across frameworks. We believe this must change to enable researchers and assessors to form complex workflows that leverage the current environmental science available. In this paper, we characterize the model integration process and compare integration practices of different groups. We highlight key strategies, features, standards, and practices that can be employed by developers to increase reuse and interoperability of science software components and systems. © 2016 Elsevier Ltd","2017","2018-01-19 22:35:30","2018-01-19 22:35:30","","49-63","","","87","","","","","","","","","","English","","","","","","","","","","","Environmental science; interpolation; software; environmental modeling; Computer software reusability; integrated approach; World Wide Web; assessment method; literature review; Building integrated; Components; Data interoperability; Integrated modeling; Integration; Integration process; Integration testing; Interfaces (materials); Interoperability; Literature reviews; Packaging; Software component; testing method; Web services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFEJ7R4Q","journalArticle","2017","Teng, J.; Jakeman, A.J.; Vaze, J.; Croke, B.F.W.; Dutta, D.; Kim, S.","Flood inundation modelling: A review of methods, recent advances and uncertainty analysis","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.01.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012134757&doi=10.1016%2fj.envsoft.2017.01.006&partnerID=40&md5=1581f65512728debf6b7c8798eaab649","This paper reviews state-of-the-art empirical, hydrodynamic and simple conceptual models for determining flood inundation. It explores their advantages and limitations, highlights the most recent advances and discusses future directions. It addresses how uncertainty is analysed in this field with the various approaches and identifies opportunities for handling it better. The aim is to inform scientists new to the field, and help emergency response agencies, water resources managers, insurance companies and other decision makers keep up-to-date with the latest developments. Guidance is provided for selecting the most suitable method/model for solving practical flood related problems, taking into account the specific outputs required for the modelling purpose, the data available and computational demands. Multi-model, multi-discipline approaches are recommended in order to further advance this research field. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:33","2018-01-19 22:35:33","","201-216","","","90","","","","","","","","","","English","","","","","","","","","","","Decision making; High resolution; Water resources; remote sensing; Uncertainty analysis; Environmental flow; hydrological modeling; Floods; flooding; two-dimensional modeling; Flood control; hydrodynamics; literature review; Flood-plains; floodplain; Fluid dynamics; Hydrodynamic model; Hydrodynamics; Insurance; natural hazard; Natural hazard; Oil well flooding; one-dimensional modeling; Remote sensing; spectral resolution; three-dimensional modeling; uncertainty analysis; water flow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43Y5KQBR","journalArticle","2017","Xu, Y.; Wang, D.; Iversen, C.M.; Walker, A.; Warren, J.","Building a Virtual Ecosystem Dynamic Model for Root Research","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2016.11.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006934240&doi=10.1016%2fj.envsoft.2016.11.014&partnerID=40&md5=c0158d5c91bada2e7fe7367fe885a69a","Understanding the fundamental mechanistic processes within large environmental models has great implications in model interpretation and future improvement. However, obtaining a good understanding of these processes can be challenging due to the complexities in model structures and software configurations. This paper introduces a functional test framework - with unique approaches to tackling software complexities in large environmental models – to facilitate process-based model exploration and validation. A Virtual Ecosystem Dynamic Model is developed as a case study to better understand and validate root-related processes in the Community Land Model (CLM). The proposed framework could help empiricists better access the inner workings of large environmental models, and facilitate integrative collaborations among broad scientific communities including field scientists, environmental system modelers, and computer scientists. © 2016","2017","2018-01-19 22:35:36","2018-01-19 22:35:36","","97-105","","","89","","","","","","","","","","English","","","","","","","","","","","climate modeling; software; Ecology; Ecosystems; ecosystem modeling; Community land models; data interpretation; Dynamic models; ecosystem function; Ecosystem process; Environmental systems; functional change; Functional test; Model interpretations; Model structures; model validation; Process-based modeling; Root functions; Software configuration; Software testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6I2NGT7J","journalArticle","2017","Burkhardt, J.B.; Szabo, J.; Klosterman, S.; Hall, J.; Murray, R.","Modeling fate and transport of arsenic in a chlorinated distribution system","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.03.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016766578&doi=10.1016%2fj.envsoft.2017.03.016&partnerID=40&md5=d2f30c0775719585e95bece7a56025c2","Experimental and modeling studies were conducted to understand the fate and transport properties of arsenic in drinking water distribution systems. Pilot scale experiments were performed in a distribution system simulator by injecting arsenic and measuring both adsorption onto iron pipe material and the oxidation of arsenite by hypochlorite in tap water to form arsenate. A mathematical model describing these processes was developed and simulated using EPANET-MSX, a hydraulic and multi-species water quality software for pipe networks. Model parameters were derived from the pilot-scale experiments. The model was applied to both the distribution system simulator and EPANET example network #3, a real-world model of a drinking water system serving approximately 78,000 customers. The model can be applied to systems-level studies of arsenic fate and transport in drinking water resulting from natural occurrences, accidental spills, or intentional introduction into water. © 2017","2017","2018-01-19 22:35:38","2018-01-19 22:35:38","","322-331","","","93","","","","","","","","","","English","","","","","","","","","","","Water quality; software; water quality; numerical model; distribution system; drinking water; Drinking water systems; Potable water; Water; Water distribution systems; Water supply systems; adsorption; arsenic; Arsenic; Arsenic in drinking waters; arsenite; chlorination; chlorite; Distribution system simulators; Distribution systems; Driers (materials); environmental fate; EPANET-MSX; Fate and transport; iron; oxidation; Pilot-scale experiments; pipe; pollutant transport; Real-world modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SG3BU2E","journalArticle","2017","Giabbanelli, P.J.; Gray, S.A.; Aminpour, P.","Combining fuzzy cognitive maps with agent-based modeling: Frameworks and pitfalls of a powerful hybrid modeling approach to understand human-environment interactions","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.06.040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021456480&doi=10.1016%2fj.envsoft.2017.06.040&partnerID=40&md5=2688e93464506639aa1b18ed2491ce3a","Agent-based modeling (ABM) is an established technique to capture human-environment interactions in socio-ecological systems. As a micro-model, it explicitly represents each agent, such that heterogeneous decision-making processes (e.g. based on the beliefs and experiences of stakeholders) can anticipate the socio-environmental consequences of aggregated individual behaviors. In contrast to ABM, Fuzzy Cognitive Mapping takes a macro-level view of the world that represents causal connections between concepts rather than individual entities. Researchers have expressed interest in reconciling the two, i.e. taking a hybrid approach and drawing of the strengths of each to more accurately model socio-ecological interactions. The intuition is to take FCMs, which can be quickly developed using participatory modeling tools and use them to create a virtual population of agents with sophisticated decision-making processes. In this paper, we detail two ways in which this combination can be done, and highlight the key questions that modelers need to be mindful of. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:40","2018-01-19 22:35:40","","320-325","","","95","","","","","","","","","","English","","","","","","","","","","","Decision making; Ecology; heterogeneity; Fuzzy systems; Autonomous agents; Computational methods; Software agents; stakeholder; decision making; participatory approach; Cognitive systems; Fuzzy cognitive mappings; nature-society relations; Socio-ecological systems; accuracy assessment; Agent-based model; cognition; Environmental consequences; Fuzzy cognitive map; fuzzy mathematics; Fuzzy rules; Human-environment interaction; Hybrid model; research work; Socio-ecological interactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RKQYESZX","journalArticle","2017","Waeytens, J.; Mahfoudhi, I.; Chabchoub, M.-A.; Chatellier, P.","Adjoint-based numerical method using standard engineering software for the optimal placement of chlorine sensors in drinking water networks","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.02.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014838912&doi=10.1016%2fj.envsoft.2017.02.015&partnerID=40&md5=1d04c4d6a12a976dfd0e937af8c14966","To obtain representative water quality simulations, unknown model parameters have to be updated by combining information from the water quality model and the sensor outputs. An adjoint-based numerical method has been developed to determine the optimal placement of chlorine sensors in drinking water networks at a low computational cost. From a practical engineering perspective, the proposed optimal placement corresponds to the set of sensors that minimizes the area in which the unknown model parameters cannot be identified. The numerical strategy is implemented in the hydraulic software EPANET. Using the adjoint framework, we develop and apply an adaptive strategy in a French drinking water network that provides the optimal placement from 1 sensor to 6 sensors. We show that the highest reduction of the non-identifiable area is obtained at the first stages of the adaptive strategy. After 4 sensors, a plateau is reached. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:42","2018-01-19 22:35:42","","229-238","","","92","","","","","","","","","","English","","","","","","","","","","","Water quality; software; water quality; drinking water; Potable water; Water; numerical method; Adjoint methods; Chlorine; Drinking water networks; Engineering software; network analysis; Numerical methods; Numerical strategies; Practical engineering; sensor; Sensor placement; Water quality modeling; Water quality simulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWTYTDMX","journalArticle","2017","Jensen, T.; Chappin, É.J.L.","Automating agent-based modeling: Data-driven generation and application of innovation diffusion models","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.02.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014861136&doi=10.1016%2fj.envsoft.2017.02.018&partnerID=40&md5=7030954e4987c42fdad9d07fdb828f20","Simulation modeling is useful to understand the mechanisms of the diffusion of innovations, which can be used for forecasting the future of innovations. This study aims to make the identification of such mechanisms less costly in time and labor. We present an approach that automates the generation of diffusion models by: (1) preprocessing of empirical data on the diffusion of a specific innovation, taken out by the user; (2) testing variations of agent-based models for their capability of explaining the data; (3) assessing interventions for their potential to influence the spreading of the innovation. We present a working software implementation of this procedure and apply it to the diffusion of water-saving showerheads. The presented procedure successfully generated simulation models that explained diffusion data. This progresses agent-based modeling methodologically by enabling detailed modeling at relative simplicity for users. This widens the circle of persons that can use simulation to shape innovation. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:45","2018-01-19 22:35:45","","261-268","","","92","","","","","","","","","","English","","","","","","","","","","","modeling; simulation; software; data processing; Autonomous agents; Computational methods; Software agents; innovation; policy making; automation; Agent-based model; Automated model generations; Data analysis tool; Diffusion; Diffusion of innovations; Policy simulation; shape; Water conservation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XUN5LHTQ","journalArticle","2017","Humphrey, G.B.; Maier, H.R.; Wu, W.; Mount, N.J.; Dandy, G.C.; Abrahart, R.J.; Dawson, C.W.","Improved validation framework and R-package for artificial neural network models","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2017.01.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014007511&doi=10.1016%2fj.envsoft.2017.01.023&partnerID=40&md5=d4b4e23a3a06e8931de60c672313ed37","Validation is a critical component of any modelling process. In artificial neural network (ANN) modelling, validation generally consists of the assessment of model predictive performance on an independent validation set (predictive validity). However, this ignores other aspects of model validation considered to be good practice in other areas of environmental modelling, such as residual analysis (replicative validity) and checking the plausibility of the model in relation to a priori system understanding (structural validity). In order to address this shortcoming, a validation framework for ANNs is introduced in this paper that covers all of the above aspects of validation. In addition, the validann R-package is introduced that enables these validation methods to be implemented in a user-friendly and consistent fashion. The benefits of the framework and R-package are demonstrated for two environmental modelling case studies, highlighting the importance of considering replicative and structural validity in addition to predictive validity. © 2017 Elsevier Ltd","2017","2018-01-19 22:35:48","2018-01-19 22:35:48","","82-106","","","92","","","","","","","","","","English","","","","","","","","","","","artificial neural network; software; environmental modeling; Neural networks; Environmental modelling; numerical model; Modelling process; model validation; Artificial neural network models; Critical component; Multi layer perceptron; Network layers; Predictive validation; Replicative validation; Structural validation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
