"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"N4TGYTTE","journalArticle","2017","Ramos, G.; Carrera, J.; Gómez, S.; Minutti, C.; Camacho, R.","A stable computation of log-derivatives from noisy drawdown data","Water Resources Research","","00431397","10.1002/2017WR020811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031901308&doi=10.1002%2f2017WR020811&partnerID=40&md5=99cccf45ac8c961f35af0556473dcac2","Pumping tests interpretation is an art that involves dealing with noise coming from multiple sources and conceptual model uncertainty. Interpretation is greatly helped by diagnostic plots, which include drawdown data and their derivative with respect to log-time, called log-derivative. Log-derivatives are especially useful to complement geological understanding in helping to identify the underlying model of fluid flow because they are sensitive to subtle variations in the response to pumping of aquifers and oil reservoirs. The main problem with their use lies in the calculation of the log-derivatives themselves, which may display fluctuations when data are noisy. To overcome this difficulty, we propose a variational regularization approach based on the minimization of a functional consisting of two terms: one ensuring that the computed log-derivatives honor measurements and one that penalizes fluctuations. The minimization leads to a diffusion-like differential equation in the log-derivatives, and boundary conditions that are appropriate for well hydraulics (i.e., radial flow, wellbore storage, fractal behavior, etc.). We have solved this equation by finite differences. We tested the methodology on two synthetic examples showing that a robust solution is obtained. We also report the resulting log-derivative for a real case. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:25:52","2018-01-19 23:25:52","","7904-7916","","9","53","","","","","","","","","","English","","","","","","","","","","","data set; Hydrogeology; Uncertainty analysis; aquifer; Aquifers; Differential equations; numerical method; Digital storage; Flow of fluids; fluid flow; boundary condition; Pumps; Fractals; Boundary conditions; Petroleum reservoir engineering; Radial flow; hydrocarbon reservoir; Pumping tests; finite difference method; Noisy data; Oil reservoirs; Oil wells; Petroleum reservoirs; regularization; Variational methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WUUQSGRZ","journalArticle","2017","Mizukami, N.; Clark, M.P.; Newman, A.J.; Wood, A.W.; Gutmann, E.D.; Nijssen, B.; Rakovec, O.; Samaniego, L.","Towards seamless large-domain parameter estimation for hydrologic models","Water Resources Research","","00431397","10.1002/2017WR020401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025157373&doi=10.1002%2f2017WR020401&partnerID=40&md5=ef22a71b58d625a76cd220820c6471e0","Estimating spatially distributed parameters remains one of the biggest challenges for large-domain hydrologic modeling. Many large-domain modeling efforts rely on spatially inconsistent parameter fields, e.g., patchwork patterns resulting from individual basin calibrations, parameter fields generated through default transfer functions that relate geophysical attributes to model parameters, or spatially constant, default parameter values. This paper provides an initial assessment of a multiscale parameter regionalization (MPR) method over large geographical domains to derive seamless parameters in a spatially consistent manner. MPR applies transfer functions at the native scale of the geophysical data, and then scales these model parameters to the desired model resolution. We developed a stand-alone framework called MPR-flex for multimodel use and applied MPR-flex to the variable infiltration capacity model to produce hydrologic simulations over the contiguous United States (CONUS). We first independently calibrate 531 basins across CONUS to obtain a performance benchmark for each basin. To derive the CONUS parameter fields, we perform a joint MPR calibration using all but the poorest behaved basins to obtain a single set of transfer function parameters that are applied to the entire CONUS. Results show that CONUS-wide calibration has similar performance compared to previous simulations using a patchwork quilt of partially calibrated parameter sets, but without the spatial discontinuities in parameters that characterize some previous CONUS-domain model simulations. Several avenues to improve CONUS-wide calibration remain, including selection of calibration basins, objective function formulation, as well as MPR-flex improvements including transfer function formulations and scaling operator optimization. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:26:07","2018-01-19 23:26:07","","8020-8040","","9","53","","","","","","","","","","English","","","","","","","","","","","Calibration; United States; optimization; spatial analysis; parameter estimation; hydrological modeling; parameterization; Parameter estimation; Geophysics; Hydrologic modeling; calibration; infiltration; model test; Benchmarking; Objective functions; Hydrologic simulations; Spatially distributed parameters; Variable infiltration capacity models; Parameter regionalization; geophysical method; transfer function; Transfer functions; analytical framework; Function parameters; Large domain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L5M24Y2R","journalArticle","2017","Li, M.; Xu, W.; Rosegrant, M.W.","Irrigation, risk aversion, and water right priority under water supply uncertainty","Water Resources Research","","00431397","10.1002/2016WR019779","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031915433&doi=10.1002%2f2016WR019779&partnerID=40&md5=95da905594b35e07c230fca7d8030528","This paper explores the impacts of a water right's allocative priority—as an indicator of farmers' risk-bearing ability—on land irrigation under water supply uncertainty. We develop and use an economic model to simulate farmers' land irrigation decision and associated economic returns in eastern Idaho. Results indicate that the optimal acreage of land irrigated increases with water right priority when hydroclimate risk exhibits a negatively skewed or right-truncated distribution. Simulation results suggest that prior appropriation enables senior water rights holders to allocate a higher proportion of their land to irrigation, 6 times as much as junior rights holders do, creating a gap in the annual expected net revenue reaching up to $141.4 acre−1 or $55,800 per farm between the two groups. The optimal irrigated acreage, expected net revenue, and shadow value of a water right's priority are subject to substantial changes under a changing climate in the future, where temporal variation in water supply risks significantly affects the profitability of agricultural land use under the priority-based water sharing mechanism. © 2017. The Authors.","2017","2018-01-19 23:26:17","2018-01-19 23:26:17","","7885-7903","","9","53","","","","","","","","","","English","","","","","","","","","","","Climate change; United States; Water management; Water resources; water supply; water planning; climate change; irrigation; water management; Land use; land use planning; risk assessment; Agriculture; Economics; Water supply; uncertainty analysis; Irrigation; temporal variation; water use; economic analysis; agricultural land; land use; International law; Idaho; Agricultural land use; Temporal variation; Water rights; Economic modeling; Irrigated lands; Prior appropriations; profitability; Supply uncertainty; Truncated distributions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39KGG5XV","journalArticle","2017","Shuai, P.; Cardenas, M.B.; Knappett, P.S.K.; Bennett, P.C.; Neilson, B.T.","Denitrification in the banks of fluctuating rivers: The effects of river stage amplitude, sediment hydraulic conductivity and dispersivity, and ambient groundwater flow","Water Resources Research","","00431397","10.1002/2017WR020610","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030124881&doi=10.1002%2f2017WR020610&partnerID=40&md5=c3f9e13e3ccae598343744ef104a7c69","Hyporheic exchange induced by periodic river fluctuations leads to important biogeochemical processes, particularly nitrogen cycling, in riparian zones (RZs) where chemically distinct surface water and groundwater mix. We developed a two-dimensional coupled flow, reactive transport model to study the role of bank storage induced by river fluctuations on removing river-borne nitrate. Sensitivity analyses were conducted to quantify the effects of river amplitude, sediment hydraulic conductivity and dispersivity, and ambient groundwater flow on nitrate removal rate. The simulations showed that nitrification occurred in the shallower zone adjacent to the bank where oxic river water and groundwater interacted while denitrification occurred deeper into the aquifer and in the riverbed sediments where oxygen was depleted. River fluctuations greatly increased the amount of nitrate being removed; the nitrate removal rate increased as river amplitude increased. Similarly, increasing hydraulic conductivity increased overall nitrate removal since it expanded the denitrifying zone but decreased efficiency. In contrast, increasing sediment dispersivity increased the removal efficiency of nitrate because it promoted mixing between electron acceptors and donors. The presence and direction of ambient groundwater flow had a significant impact on nitrate removal rate when compared to neutral conditions. A losing river showed a larger nitrate removal rate, whereas a gaining river showed a smaller nitrate removal rate. Our results demonstrated that daily river fluctuations created denitrification hot spots within the RZ that would not otherwise exist under naturally neutral or gaining conditions. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:26:28","2018-01-19 23:26:28","","7951-7967","","9","53","","","","","","","","","","English","","","","","","","","","","","Sensitivity analysis; Water resources; surface water; sensitivity analysis; Rivers; Groundwater flow; Sediments; aquifer; Aquifers; Groundwater; Groundwater resources; numerical model; Efficiency; groundwater flow; biogeochemistry; Nitrates; nitrogen cycle; riparian zone; Riparian zones; Surface waters; flow modeling; reactive transport; hydraulic conductivity; Nitrogen removal; river bank; denitrification; Denitrification; nitrification; water chemistry; dam; Numerical models; Hydraulic conductivity; Surface water and groundwaters; flow regulation; Removal efficiencies; dispersivity; hyporheic zone; oxygen; Biogeochemical process; Reactive transport modeling; Hyporheic exchange; Riverbed sediments; Neutral conditions; Oxic sediments; sediment property; two-dimensional flow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4ZV54WJ","journalArticle","2017","Gonzales, P.; Ajami, N.; Sun, Y.","Coordinating water conservation efforts through tradable credits: A proof of concept for drought response in the San Francisco Bay area","Water Resources Research","","00431397","10.1002/2017WR020636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028590725&doi=10.1002%2f2017WR020636&partnerID=40&md5=a6d4d62e4ca88a6e0abb165c013b96a0","Water utilities are increasingly relying on water efficiency and conservation to extend the availability of supplies. Despite spatial and institutional interdependency of many utilities, these demand-side management initiatives have traditionally been tackled by individual utilities operating in isolation. In this study, we introduce a policy framework for water conservation credits that enables collaboration at the regional scale. Under the proposed approach, utilities have the flexibility to invest in water conservation measures that are appropriate for their specific service area. When utilities have insufficient capacity for local cost-effective measures, they may opt to purchase credits, contributing to fund subsidies for utilities that do have that capacity and can provide the credits, while the region as a whole benefits from more reliable water supplies. This work aims to provide insights on the potential impacts of a water conservation credit policy framework when utilities are given the option to collaborate in their efforts. We model utility decisions as rational cost-minimizing actors subject to different decision-making dynamics and water demand scenarios, and demonstrate the institutional characteristics needed for the proposed policy to be effective. We apply this model to a counterfactual case study of water utility members of the Bay Area Water Supply and Conservation Agency in California during the drought period of June 2015 to May 2016. Our scenario analysis indicates that when the institutional structure and incentives are appropriately defined, water agencies can achieve economic benefits from collaborating in their conservation efforts, especially if they coordinate more closely in their decision-making. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:26:38","2018-01-19 23:26:38","","7662-7677","","9","53","","","","","","","","","","English","","","","","","","","","","","Decision making; United States; drought; water availability; water supply; water management; Drought; decision making; Water supply; Water conservation; Cost effectiveness; California; San Francisco Bay; Societies and institutions; water demand; market conditions; Water market; Electric utilities; environmental policy; water economics; Conservation measures; Coordination; Cost-effective measures; demand-side management; Institutional structure; Rationing; Water - savings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SB8P2KYW","journalArticle","2017","Adams, L.E.; Lund, J.R.; Moyle, P.B.; Quiñones, R.M.; Herman, J.D.; O'Rear, T.A.","Environmental hedging: A theory and method for reconciling reservoir operations for downstream ecology and water supply","Water Resources Research","","00431397","10.1002/2016WR020128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031945354&doi=10.1002%2f2016WR020128&partnerID=40&md5=ea145c9c33d217bb662e11a96d97a307","Building reservoir release schedules to manage engineered river systems can involve costly trade-offs between storing and releasing water. As a result, the design of release schedules requires metrics that quantify the benefit and damages created by releases to the downstream ecosystem. Such metrics should support making operational decisions under uncertain hydrologic conditions, including drought and flood seasons. This study addresses this need and develops a reservoir operation rule structure and method to maximize downstream environmental benefit while meeting human water demands. The result is a general approach for hedging downstream environmental objectives. A multistage stochastic mixed-integer nonlinear program with Markov Chains, identifies optimal “environmental hedging,” releases to maximize environmental benefits subject to probabilistic seasonal hydrologic conditions, current, past, and future environmental demand, human water supply needs, infrastructure limitations, population dynamics, drought storage protection, and the river's carrying capacity. Environmental hedging “hedges bets” for drought by reducing releases for fish, sometimes intentionally killing some fish early to reduce the likelihood of large fish kills and storage crises later. This approach is applied to Folsom reservoir in California to support survival of fall-run Chinook salmon in the lower American River for a range of carryover and initial storage cases. Benefit is measured in terms of fish survival; maintaining self-sustaining native fish populations is a significant indicator of ecosystem function. Environmental hedging meets human demand and outperforms other operating rules, including the current Folsom operating strategy, based on metrics of fish extirpation and water supply reliability. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:26:49","2018-01-19 23:26:49","","7816-7831","","9","53","","","","","","","","","","English","","","","","","","","","","","Reservoir operation; United States; Water resources; optimization; reservoir; water supply; decision analysis; Fish; Drought; trade-off; Optimization; Ecology; Environmental flow; Integer programming; Rivers; Ecosystems; Economic and social effects; Water supply; water flow; ecosystem function; Fisheries; bioindicator; stochasticity; Markov processes; California; Reservoirs (water); theoretical study; demand analysis; salmonid; Nonlinear programming; survival; Chinook salmon; Oncorhynchus tshawytscha; operations technology; Stochastic optimizations; Folsom Lake; American River; bet-hedging; hedging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CFB65HH7","journalArticle","2017","Maier, N.; Breuer, L.; Kraft, P.","Prediction and uncertainty analysis of a parsimonious floodplain surface water-groundwater interaction model","Water Resources Research","","00431397","10.1002/2017WR020749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028600918&doi=10.1002%2f2017WR020749&partnerID=40&md5=83f70bcd163c5e8cabcb1244ca305439","Floodplains provide a variety of hydrological and ecological functions and are therefore of great importance. The flooding frequency, as well as the height and duration of inundations are particularly relevant for ecosystem states and are dependent on the exchange between surface water and groundwater. In this study, we developed a fully distributed model approach to simulate distributed groundwater levels in a floodplain in Hesse, Germany (14.8 km2). To overcome the problem of large computation times, we simplified the surface water equation. Thus, the water surface of flooding is at the same level everywhere and the dynamic effect of the flooding is ignored. In this way, it was possible to run the model 5000 times and investigate its parameter uncertainty using Latin hypercube sampling. Behavioral model runs were selected based on a threshold criterion of a mean root-mean-square error that was smaller than 0.26 m. All the simulated groundwater wells show an individual RMSE between 0.17 and 0.41 m for the calibration period. Regarding the parameterization, the model shows rather large variance in parameters that are capable of generating good simulations: a range of saturated conductivity of 2793 m/d, porosity of 0.4 m3/m3, residual wetness of soil of 0.2 m3/m3/soil and range of soil thickness of 2.9 m. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:27:00","2018-01-19 23:27:00","","7678-7695","","9","53","","","","","","","","","","English","","","","","","","","","","","Germany; equation; prediction; Uncertainty; Uncertainty analysis; Ecology; hydrological modeling; Floods; Forecasting; Groundwater; calibration; floodplain; uncertainty analysis; ecosystem function; Banks (bodies of water); Surface waters; parsimony analysis; Mean square error; groundwater-surface water interaction; Deterministic modeling; Ground water-surface water interactions; Flood plains; Hesse; Subsurface equation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2BBM54Z","journalArticle","2017","Sansom, J.; Bulla, J.; Carey-Smith, T.; Thomson, P.","The impact of conventional space-time aggregation on the dynamics of continuous-time rainfall","Water Resources Research","","00431397","10.1002/2017WR021074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031932564&doi=10.1002%2f2017WR021074&partnerID=40&md5=6c1af486757c4ede2cbfad0187b3eb2c","Rainfall is a continuous-time phenomenon typically characterized by precipitation states such as rain, showers, and dry whose dependence varies over a variety of space-time scales. Here attention is focused on the effective identification of rain and shower precipitation states over a region where these states have been determined by a hidden semi-Markov model of continuous-time precipitation. The states identified provide an accurate description of precipitation dynamics and can be regarded as close proxies to synoptic weather types of the same name. The stochastic properties and structure of these states (rather than precipitation amounts) are explored and delineated. A primary objective of the paper is to better understand the impact of conventional space-time aggregation on the dynamics of rainfall. What aggregation time scales result in more faithful descriptions of the space-time dynamics of continuous-time rainfall? While rain might be expected to be more spatially coherent than showers and involve longer time scales, dry periods involve much longer time and space scales again than either rain or showers. These issues are discussed and conclusions drawn which provide guidance and insights useful for the development of space-time precipitation models and, more generally, the design of rainfall observation networks and data archives. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:27:08","2018-01-19 23:27:08","","7558-7575","","9","53","","","","","","","","","","English","","","","","","","","","","","Markov chain; Rain; design; rainfall; hydrological modeling; numerical model; spatiotemporal analysis; Precipitation (meteorology); Stochastic systems; precipitation assessment; Markov processes; precipitation (climatology); Time measurement; timescale; Dynamics; Primary objective; Continuous time systems; weather; Space time; Breakpoint; Hidden semi-Markov modeling; Observation networks; Precipitation model; Space-time dynamics; Stochastic properties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZWGPTT2X","journalArticle","2017","Xie, Y.; Batlle-Aguilar, J.; Abatzoglou, J.T.; Ficklin, D.L.","Climatic and physiographic controls of spatial variability in surface water balance over the contiguous United States using the Budyko relationship","Water Resources Research","","00431397","10.1002/2017WR020843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028613656&doi=10.1002%2f2017WR020843&partnerID=40&md5=08f69559241bc1bd1367ce1aec5791cc","The geographic variability in the partitioning of precipitation into surface runoff (Q) and evapotranspiration (ET) is fundamental to understanding regional water availability. The Budyko equation suggests this partitioning is strictly a function of aridity, yet observed deviations from this relationship for individual watersheds impede using the framework to model surface water balance in ungauged catchments and under future climate and land use scenarios. A set of climatic, physiographic, and vegetation metrics were used to model the spatial variability in the partitioning of precipitation for 211 watersheds across the contiguous United States (CONUS) within Budyko's framework through the free parameter ω. A generalized additive model found that four widely available variables, precipitation seasonality, the ratio of soil water holding capacity to precipitation, topographic slope, and the fraction of precipitation falling as snow, explained 81.2% of the variability in ω. The ω model applied to the Budyko equation explained 97% of the spatial variability in long-term Q for an independent set of watersheds. The ω model was also applied to estimate the long-term water balance across the CONUS for both contemporary and mid-21st century conditions. The modeled partitioning of observed precipitation to Q and ET compared favorably across the CONUS with estimates from more sophisticated land-surface modeling efforts. For mid-21st century conditions, the model simulated an increase in the fraction of precipitation used by ET across the CONUS with declines in Q for much of the eastern CONUS and mountainous watersheds across the western United States. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:27:20","2018-01-19 23:27:20","","7630-7643","","9","53","","Water Resources Research","","","","","","","","English","","","","","","","","","","","United States; catchment; equation; evapotranspiration; hydrology; surface water; Water balance; Generalized additive model; data set; land surface; topography; hydrological modeling; Climate models; Land use; runoff; watershed; Watersheds; Catchments; Soil moisture; soil water; spatial variation; graphical method; Surface waters; precipitation (climatology); hydrometeorology; water budget; land use; Western United States; climate conditions; Climate data; Geographic variability; geographical variation; Hydroclimate; Long-term water balances; Surface water balances","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AK37CPKX","journalArticle","2017","Malott, S.; O'Carroll, D.M.; Robinson, C.E.","Influence of instantaneous and time-averaged groundwater flows induced by waves on the fate of contaminants in a beach aquifer","Water Resources Research","","00431397","10.1002/2017WR020948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030100866&doi=10.1002%2f2017WR020948&partnerID=40&md5=2b96c665a368603852e836c1e465e97b","Wave-induced water exchange and groundwater flows in beach aquifers impact the fate of contaminants including nutrients, fecal bacteria, and nonaqueous phase liquids (NAPLs). Waves induce high-frequency fluxes in shallow beach sediments. In addition, the phase-averaged effect of waves (wave setup) drives deeper flow recirculations through a beach aquifer. Field data of shallow instantaneous and time-averaged vertical head gradients (fluxes) are first compared with deeper time-averaged fluxes over a period of varying wave conditions. The time-averaged fluxes are equivalent to that which would be simulated assuming a phase-averaged water surface (i.e., wave setup). Based on this comparison, the need to simulate phase-resolved wave motion versus the simplified phase-averaged water surface in predicting contaminant fate is evaluated. While high-frequency fluxes cause large surface water volumes to filter through beach sediments, the exchanging water has a short residence time (<1–70 s). The time-averaged flow behavior captures exchanging water with longer residence time (hours to months) and deeper flow paths. Therefore, consideration of the time-averaged behavior may be sufficient for evaluating dissolved reactive constituents. In contrast, calculations indicate that instantaneous fluxes may need to be considered in evaluating colloidal contaminants (e.g., particulate organic matter and fecal bacteria) as sediment interactions affect their transport and residence time. Finally, multiphase simulations illustrate the differential effect of considering instantaneous versus time-averaged fluxes on the downward migration of NAPL in beach sediments. This study provides an important foundation for future field and modeling efforts focused on understanding and predicting contaminant transport in wave-influenced beaches. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:27:30","2018-01-19 23:27:30","","7987-8002","","9","53","","","","","","","","","","English","","","","","","","","","","","Contamination; surface water; Hydrogeology; Groundwater flow; Sediments; aquifer; aquifer pollution; Aquifers; Groundwater; Groundwater pollution; Groundwater resources; field method; environmental fate; pollutant transport; groundwater flow; Bacteria; Digital storage; fecal coliform; Surface waters; Coastal waters; nutrient dynamics; Nutrients; measurement method; Biological materials; Field measurement; water exchange; aqueous solution; Contaminant transport; Beaches; groundwater-seawater interaction; Impurities; coastal sediment; Fecal bacteria; NAPL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKJFUJHV","journalArticle","2017","Beamer, J.P.; Hill, D.F.; McGrath, D.; Arendt, A.; Kienholz, C.","Hydrologic impacts of changes in climate and glacier extent in the Gulf of Alaska watershed","Water Resources Research","","00431397","10.1002/2016WR020033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031901879&doi=10.1002%2f2016WR020033&partnerID=40&md5=4f6a85718d6bb607fcb14f37c760058d","High-resolution regional-scale hydrologic models were used to quantify the response of late 21st century runoff from the Gulf of Alaska (GOA) watershed to changes in regional climate and glacier extent. NCEP Climate Forecast System Reanalysis data were combined with five Coupled Model Intercomparison Project Phase 5 general circulation models (GCMs) for two representative concentration pathway (RCP) scenarios (4.5 and 8.5) to develop meteorological forcing for the period 2070–2099. A hypsographic model was used to estimate future glacier extent given assumed equilibrium line altitude (ELA) increases of 200 and 400 m. GCM predictions show an increase in annual precipitation of 12% for RCP 4.5 and 21% for RCP 8.5, and an increase in annual temperature of 2.5°C for RCP 4.5 and 4.3°C for RCP 8.5, averaged across the GOA. Scenarios with perturbed climate and glaciers predict annual GOA-wide runoff to increase by 9% for RCP4.5/ELA200 case and 14% for the RCP8.5/ELA400 case. The glacier runoff decreased by 14% for RCP4.5/ELA200 and by 34% for the RCP8.5/ELA400 case. Intermodel variability in annual runoff was found to be approximately twice the variability in precipitation input. Additionally, there are significant changes in runoff partitioning and increases in snowpack runoff are dominated by increases in rain-on-snow events. We present results aggregated across the entire GOA and also for individual watersheds to illustrate the range in hydrologic regime changes and explore the sensitivities of these results by independently perturbing only climate forcings and only glacier cover. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:27:41","2018-01-19 23:27:41","","7502-7520","","9","53","","","","","","","","","","English","","","","","","","","","","","Climate change; Hydrologic models; Runoff; hydrological cycle; rainfall-runoff modeling; snowpack; regional climate; climate change; hydrological modeling; Climate models; Forecasting; runoff; Watersheds; forecasting method; precipitation (climatology); CMIP; twenty first century; Pacific Ocean; Hydrologic cycles; Climatic changes; cryosphere; Cryosphere; equilibrium line; Gulf of Alaska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V5HVB6DP","journalArticle","2017","Fang, K.; Shen, C.","Full-flow-regime storage-streamflow correlation patterns provide insights into hydrologic functioning over the continental US","Water Resources Research","","00431397","10.1002/2016WR020283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030170711&doi=10.1002%2f2016WR020283&partnerID=40&md5=c91dd7ce425eec418140b2ee482ebdf5","Interannual changes in low, median, and high regimes of streamflow have important implications for flood control, irrigation, and ecologic and human health. The Gravity Recovery and Climate Experiment (GRACE) satellites record global terrestrial water storage anomalies (TWSA), providing an opportunity to observe, interpret, and potentially utilize the complex relationships between storage and full-flow-regime streamflow. Here we show that utilizable storage-streamflow correlations exist throughout vastly different climates in the continental US (CONUS) across low- to high-flow regimes. A panoramic framework, the storage-streamflow correlation spectrum (SSCS), is proposed to examine macroscopic gradients in these relationships. SSCS helps form, corroborate or reject hypotheses about basin hydrologic behaviors. SSCS patterns vary greatly over CONUS with climate, land surface, and geologic conditions. Data mining analysis suggests that for catchments with hydrologic settings that favor storage over runoff, e.g., a large fraction of precipitation as snow, thick and highly-permeable permeable soil, SSCS values tend to be high. Based on our results, we form the hypotheses that groundwater flow dominates streamflows in Southeastern CONUS and Great Plains, while thin soils in a belt along the Appalachian Plateau impose alimit on water storage. SSCS also suggests shallow water table caused by high-bulk density soil and flat terrain induces rapid runoff in several regions. Our results highlight the importance of subsurface properties and groundwater flow in capturing flood and drought. We propose that SSCS can be used as a fundamental hydrologic signature to constrain models and to provide insights thatlead usto better understand hydrologic functioning. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:27:52","2018-01-19 23:27:52","","8064-8083","","9","53","","","","","","","","","","English","","","","","","","","","","","Runoff; United States; catchment; classification; correlation; satellite data; streamflow; GRACE; machine learning; flow pattern; Groundwater flow; Floods; Flood control; Groundwater; Catchments; data mining; groundwater flow; Soils; water storage; Digital storage; hydrological response; Complex relationships; Stream flow; Learning systems; Data mining; hydrological regime; baseflow; Geodetic satellites; Terrestrial water storage; Great Plains; Gravity recovery and climate experiment satellites; Catchment classifications; Baseflows; Appalachian Plateau; Hydrologic signature; Marine signal systems; Subsurface properties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHUJVFAJ","journalArticle","2017","Chiogna, G.; Rolle, M.","Entropy-based critical reaction time for mixing-controlled reactive transport","Water Resources Research","","00431397","10.1002/2017WR020522","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029715834&doi=10.1002%2f2017WR020522&partnerID=40&md5=03fb1d0655c348fb1fbd533cf46c2f33","Entropy-based metrics, such as the dilution index, have been proposed to quantify dilution and reactive mixing in solute transport problems. In this work, we derive the transient advection dispersion equation for the entropy density of a reactive plume. We restrict our analysis to the case where the concentration distribution of the transported species is Gaussian and we observe that, even in case of an instantaneous complete bimolecular reaction, dilution caused by dispersive processes dominates the entropy balance at early times and results in the net increase of the entropy density of a reactive species. Successively, the entropy of the reactant decreases until it vanishes. We show the existence of a unique critical value of dilution, which corresponds to the complete consumption of one of the reactants. This critical dilution index is independent of advective and dispersive processes, and depends only on the dimensionality of the problem, on the stoichiometry of the reaction and on the initial concentrations of the reactants. Furthermore, we provide simple analytical expressions to compute the critical reaction time, i.e., the time at which the critical dilution index is reached, for selected flow configurations. Our results show that, differently from the critical dilution index, the critical reaction time depends on solute transport processes such as advection and hydrodynamic dispersion. © 2017. American Geophysical Union. All Rights Reserved.","2017","2018-01-19 23:28:03","2018-01-19 23:28:03","","7488-7498","","8","53","","","","","","","","","","English","","","","","","","","","","","Entropy; concentration (composition); stoichiometry; dispersion; porous medium; Gaussian method; reactive transport; Reactive transport; Mixing; mixing; Dispersions; Advection; solute transport; Solute transport; Porous materials; entropy; Analytical expressions; Concentration distributions; advection; Initial concentration; Bimolecular reaction; critical analysis; dilution; Dilution; Entropy based metrics; Hydrodynamic dispersions; Transient advection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
